,tfd
37007507,0.08171255969109666
37007508,0.06466722597381433
37007509,0.038202533637582275
37007510,0.056836413734159326
36996187,0.06959852718587782
36996188,0.06076815144016448
36996189,0.030113827597459765
36996190,0.061157867111471496
36996191,0.05882665767781025
36996192,0.10938539566280576
36996193,0.05620864465093994
36996194,0.10862990868186488
36996195,0.13191017598723442
36994603,0.04143319907379659
36994604,0.06241936010743032
36994605,0.07175122134051051
36994606,0.05261086524273669
36994607,0.08057190049564458
36994608,0.04320893024969955
36994609,0.024820662978228422
36994610,0.041316313374159544
36994611,0.01568830513991305
36994612,0.06364802185389844
36959575,0.01066820234122506
36959576,0.06475239255999081
36959577,0.038972239848506826
36959578,0.02861125644964701
36959579,0.029095135004554563
36959580,0.019687138930683298
36959581,0.07780490427713155
36959582,0.020731943267937362
36959583,0.02688108396283055
36959584,0.04659173364431913
37012875,0.038256307970638774
37012876,0.0313757277653991
37012877,0.027634743911511404
37012878,0.0269548120036939
37012879,0.03475149671873409
37012880,0.04671154858091404
37012881,0.0365573503956579
37012882,0.03675582824476983
37012883,0.037719025134687646
36970028,0.043007398502011095
36970029,0.10095416215784007
36970030,0.17488406574669138
36970031,0.16238609446420751
36970032,0.031336137284923876
36970033,0.026800382836288605
36970034,0.0439631444029466
36970035,0.01985231102846569
36970036,0.12743057606966637
36970037,0.16329744479175318
36995632,0.04241519036506947
36995633,0.03870173604948301
36995634,0.04339495462763441
36995635,0.12762549024295966
36995636,0.08052804145680557
36995637,0.047259559743246665
36995638,0.03818543050387854
36995639,0.03887681140063143
36995640,0.02090965440722687
36970802,0.0123359463614786
36970803,0.11611032255939424
36970804,0.05705258310584824
36970805,0.05829843950938605
36970806,0.018379776523807196
36970807,0.018766082402104072
36970808,0.05372700643586387
36970809,0.055885893457177795
36973609,0.012093512662681634
36973610,0.1895020482274949
36973611,0.004251633864362147
36973612,0.03659926069715242
36973613,0.06710678735300493
36973614,0.1127740588593208
36973615,0.023159639320631246
36973616,0.05349493668349337
36973617,0.1652778759968932
36973618,0.09143100161396585
37016967,0.017458210560751735
37016968,0.021222102719270247
37016969,0.04958557969806372
37017054,0.01006621350379785
37017055,0.009622662864622496
37016490,0.0036396392262620218
37016491,0.0032801968709351256
37016492,0.003841577460472082
37012780,0.012383096961397909
37012781,0.014783775777661214
37012782,0.013415114333881276
37012783,0.011697126111919488
37012784,0.02197521376880123
37012785,0.03577922792353958
37007170,0.04359503672151541
37007171,0.015193850416294159
37007172,0.20898652296838632
37007173,0.04504792262367358
37007174,0.07612262982060221
37007175,0.0275484822902361
37007176,0.008755076510939269
37007177,0.04833628100103776
37016993,2.835045640482431e-06
37016854,0.004223106183059648
37016855,0.00532798966377074
37016856,0.00537948184150433
37016857,0.007755322134855939
37016858,0.008296586660941501
37016859,0.0025893275927842013
36998165,0.03343327973330972
36998166,0.07715042375421165
36998167,0.08000571784698726
36998168,0.1180552254262869
36998169,0.11080278817131736
36998170,0.07790435453503593
36990423,0.0659037009274932
36990424,0.0061500177399468154
36990425,0.056209715654912215
36990426,0.02453788772315279
36990427,0.06595379941037643
36990428,0.01616644554864989
36990429,0.06578447661953546
36990430,0.0240953757865868
36990431,0.0653631837307722
36990432,0.012129736138765586
36980769,0.010171184170469352
36980770,0.2509344587520318
36980771,0.07053261597560777
36980772,0.041519096166397526
36980773,0.12893477334407513
36980774,0.1911470964533499
36980775,0.11348603794431539
36980776,0.029499792612395204
37008950,0.012563607870075896
37008951,0.01533275036980426
37008952,0.01285215936669373
37008953,0.009645620834499356
37008954,0.012686982130904351
37008955,0.011894937782355166
37008956,0.009791746381333625
37008957,0.015548691224687819
37008958,0.01195427303376162
36969634,0.028024784869427798
36969635,0.03023341957585884
36969636,0.08571640943776841
36969637,0.027679540226157102
36969638,0.008537570964234076
36969639,0.027448680123344185
36969640,0.02318239692307525
36969641,0.012710913318495231
36969642,0.016605062110181538
37012452,0.016669708566563027
37012453,0.01671381489220912
37012454,0.04423495322584144
37012455,0.01714654872552236
37012456,0.039501152124926844
37012457,0.034056837263251205
37007875,0.07463588739619707
37007876,0.07631806008361683
37007877,0.06363408736150505
37007878,0.07733154592889348
37007879,0.07478288970706348
37007880,0.042040441117555546
37007881,0.0506021458045998
36974411,0.016777652215315488
36974412,0.012922029313734396
36974413,0.01460013496875688
36974414,0.016545389671791724
36974415,0.015794227717691872
36974416,0.017513032433006448
36974417,0.012414180076581615
36974418,0.019953383613117222
37015790,0.008898286566816632
37015791,0.005025541419646001
37015792,0.006526347411237768
37015793,0.009079669377544423
37015794,0.013441458646543817
37015795,0.013515866076756929
37015796,0.013643062016874668
36985191,0.040331980479046035
36985192,0.017225845347735136
36985193,0.053895017060038505
36985194,0.022882290163040577
36985195,0.03197673985254951
36985196,0.06626897275923613
36985197,0.03392767587490803
36985198,0.05818201362002147
36985199,0.04819023338977075
37010838,0.028585597443615662
37010839,0.04340835009600851
37010840,0.045441834853905745
37010841,0.027238015868407774
37010842,0.0170191868284328
37010843,0.0238936791619468
36972527,0.07114745662036148
36972528,0.15688280617449837
36972529,0.00959650771683254
36972530,0.1891866383696064
36972531,0.02228273185772181
36972532,0.09511916712291056
36972533,0.15249533137574525
36972534,0.06252506374581486
36972535,0.1374516444325859
36970494,0.059472655361282725
36970495,0.06791293897988945
36970496,0.02769355338511905
36970497,0.03809223488685547
36970498,0.04972808055239897
36970499,0.02494420866554973
36970500,0.0287325379937013
36970501,0.0799917965404601
36970502,0.1300429491390212
36970503,0.03175574948078218
37014434,0.014463994525658498
37014435,0.011876216703160133
37014436,0.024764355664768763
37014437,0.011879384053402497
37014438,0.02457952176741549
36973716,0.0101609664613803
36973717,0.005915263676375509
36973718,0.010440283150199485
36973719,0.011119593812744981
36973720,0.01002038164877221
37014035,0.21610543757938952
37014036,0.1597366889714313
37014037,0.18545130893270384
37014038,0.15204088332250398
37014039,0.16516998415495268
37014040,0.2126770994865514
37014041,0.20020654990482223
37014042,0.15188872057641953
37014043,0.05079994781703263
37009944,0.03265893335133712
37009945,0.04085780907402692
37009946,0.33528161740609985
37009947,0.016868011638758385
37009948,0.027196255050206158
37009949,0.025452442405317948
37009895,0.04861072016426997
37009896,0.04274656285090646
37009897,0.02351508028767384
37009898,0.028167247692395314
37009899,0.01953804336800715
37009900,0.03024332413309865
37009901,0.03966913425929062
37009902,0.022229545887669785
36992614,0.23570231642536807
36992615,0.218872552116237
36992616,0.22802211421750793
36992617,0.09089270956887174
36992618,0.22082826347954387
36992619,0.013045133275741494
36992620,0.2206639398231749
36992621,0.03825536204012346
36992622,0.21662114005738617
36992623,0.20370504771255601
36992174,0.1961553860097587
36992175,0.03637146249857982
36992176,0.042340238842244575
36992177,0.037024334722715206
36992178,0.030709607836518032
36992179,0.021132255746227388
36992180,0.015742645723677676
37017013,1.7988797470496036e-05
36998857,0.02870125884839876
36998858,0.016353604399908853
36998859,0.023036084227053236
36998860,0.019298711708316443
36998861,0.03595721759588758
36998862,0.01396779355765278
36998863,0.02152430419140434
36998864,0.014739997725184244
36998865,0.013992360926906039
37017001,0.054506705327497934
36965446,0.04226862490458435
36965447,0.02229509812663561
36965448,0.017105940306512177
36965449,0.18939748165684972
36965450,0.11047601689138335
36965451,0.14936919618765035
36965452,0.06266222463866877
36965453,0.10579424401903044
37024381,0.07802107030275562
37024382,0.09857587495593867
37024383,0.22930132615678667
37024384,0.013408940929094665
36974425,0.03657278997036822
36974426,0.03323201716567768
36974427,0.04311240952274898
36974428,0.042932494644964236
36974429,0.045515045415472556
36974430,0.15962674589264395
36974431,0.03347307141548196
37017160,0.022744582430166235
37017161,0.016445319909907455
37017162,0.018625670791139984
37017163,0.02287330634843805
37017164,0.015021136313707602
37007057,0.02289575272136249
37007058,0.01351268846056153
37007059,0.01030078788411953
37007060,0.012588221734482345
37007061,0.009076570215484029
37007062,0.005463170846078749
37008442,0.021032580047356683
37008443,0.012232372461587884
37008444,0.033633439782122694
37008445,0.03497225442279104
37008446,0.014282619949026208
37008447,0.01938794646224171
37008448,0.1587392960711058
37008449,0.16799712403462896
37008450,0.0334412010203848
36974374,0.0030589533431890762
36974375,0.007082189204514204
36974376,0.0020087423038662503
36974377,0.010163776089147026
36974378,0.0055406895640114796
36974379,0.006268447523880958
36974380,0.006929590680416914
36974381,0.004861743657069058
36964806,0.028300249572954038
36964807,0.010590223761373013
36964808,0.027099165391531368
36964809,0.009895607164064592
36964810,0.01885112247447941
36964811,0.0631097051602111
36964812,0.012790048826292505
36964813,0.016626544155724777
36964814,0.03318704685511697
36961761,0.03969092464287625
36961762,0.038835324502043016
36961763,0.043185924932688476
36961764,0.05692878774422204
36961765,0.04046042946844023
36961766,0.05458059835789229
36961767,0.04477724608463684
36971640,0.06977239553758201
36971641,0.05582758524456563
36971642,0.052622541699984975
36971643,0.050958144127774774
36971644,0.06533936158677738
36971645,0.07537233449917101
36971646,0.048969146590419295
36971647,0.061630995736413105
36971648,0.05440687414724412
36971156,0.055002788092828575
36971157,0.059790690514416586
36971158,0.048224592123572906
36971159,0.08097136982889254
36971160,0.08563166596603665
36971161,0.05474423290825256
36971162,0.044794496640946424
36971163,0.0685789642788179
36971164,0.05047809660331322
36971521,0.09539328596113542
36971522,0.08237103330503165
36971523,0.17376683944083968
36971524,0.08494175247199173
36971525,0.14331337829386592
36971526,0.06984680100707276
36971527,0.16730356327388526
36971528,0.0747793604597227
36971529,0.08927457081458336
36971530,0.10396268439302617
37014237,0.06732303306772093
37014238,0.038899920524225556
37014239,0.04372823868333727
37014240,0.03927304749564725
37014241,0.04470945045588119
37014242,0.048923164234848895
37014243,0.03299200478141826
37014244,0.041964433894808466
37014245,0.04367755480620736
37014246,0.06736220530165156
36969348,0.0357419033467972
36969349,0.030946247463144817
36969350,0.057152721802677484
36969351,0.11764626858293631
36969352,0.058695548784150404
36969353,0.058571881517553034
36969354,0.06066810856647759
37024214,0.0030516745094085547
37024215,0.0031714374018151385
37024216,0.026769323434009878
37024217,0.003210921928657958
37024218,0.02700318368479138
37024219,0.01360755906626338
37024220,0.027066636051000213
36969191,0.072951606549387
36969192,0.03381931240046807
36969193,0.06078868163087208
36969194,0.036087001872408354
36969195,0.011315296643793894
36974995,0.022440602921235578
37016471,0.007534465226156661
37016472,0.02992891461464741
37016473,0.0039221775667747085
37016474,0.004337760484673611
37016475,0.0012015867243910946
37016476,0.029727576482800753
37016477,0.018386132325808126
37009450,0.010469678694828795
37009451,0.01304424519489352
37009452,0.04860410901971932
37009453,0.010424052747455009
37009454,0.026636727077146535
37009455,0.0565963236756737
37009456,0.04872029355173693
37009457,0.0099446883169599
37009458,0.02455476237361328
36970729,0.017123163362209353
36970730,0.06790151505564321
36970731,0.013670598069038156
36970732,0.01516820849340512
36970733,0.19831627233586868
36970734,0.016810918108503218
36970735,0.013566360420007912
36970736,0.03729887693177222
36975000,0.010383802383873335
37016289,0.07642519806201992
37016290,0.04148236552281913
37016291,0.053917097348675044
37016292,0.0513986932933238
37016293,0.050483136744688586
37016294,0.05577951767009377
37016295,0.04166392137388624
37016296,0.053463457735934736
37016297,0.039576413894423276
37016298,0.04374814460053082
37016340,0.07479669322195447
37016341,0.05995163629790298
37016342,0.060377210557184015
37016343,0.07503929276123962
37016344,0.045454260243131483
37016345,0.07874964046852219
37016346,0.06670880699727219
37016347,0.06588248864791334
37016348,0.06860661514640547
37016349,0.07708581959100855
36955947,0.051493499302842693
36955948,0.0478554856809471
36955949,0.04350088403483158
36955950,0.016893848282769353
36955951,0.01952149824195609
36955952,0.04286292326839568
36955953,0.039375349071000945
36955954,0.019959879920019633
36973823,0.08426004421423365
36973824,0.04190633389080424
36973825,0.04269555211634297
36973826,0.047928448962865064
36973827,0.024969127616945485
36973828,0.058237113950780905
37016615,0.03312815177918463
37016616,0.03146395019524209
37016617,0.03580057940552274
37016618,0.00942728942106588
37016619,0.04567950350398845
37016620,0.05036527550751532
37016621,0.03636312018034901
37016622,0.030237470606907825
37016812,0.011566405282806459
37016813,0.03899574937747568
37016814,0.01456729667505861
37016815,0.056836952990398135
37016816,0.22029593856568036
37016817,0.05411917232611497
37016818,0.04823316001242441
37016819,0.049843229580189566
36997942,0.007323643857176178
36997943,0.009049667873168264
36997944,0.008140958155522087
36997945,0.00741476394036976
36998718,0.039161287681025
36998719,0.07607063898566958
36984774,0.0019528638159637427
36984775,0.001886872837493227
36984776,0.001876575526564845
36984777,0.00014140484320032383
36998629,0.06568503969591273
36998630,0.07229735356017516
37010169,0.03830760837270262
37010170,0.018429880083765993
37010171,0.03830542369643663
37010172,0.016501176086940267
37010173,0.01846511053627664
37010174,0.018473318058399378
37010175,0.01755654587115601
37010176,0.018561502560482602
37010177,0.03830770813845749
37010178,0.038304239328593837
36998856,2.2489936151862827e-08
36985289,0.0696464843718979
36985290,0.07036127303100798
36985291,0.07032588312542587
36985292,0.05489663644481222
36985293,0.17757925024115095
36985294,0.07038398329803393
36985295,0.17604428528472155
36985296,0.0704372028393826
36985297,0.06958379140023777
36994587,0.12598800578993727
36994588,0.12764232854892466
36994589,0.030000257261283702
36994590,0.02999593988241239
36994591,0.036949061532384114
36994592,0.0211600348480573
37015962,4.4705843964006736e-07
37015963,0.05726276571006693
37015964,0.05415353687779865
37015965,0.00033287530404705235
37015966,5.911984494511058e-06
37015967,0.07263003761757095
37015968,0.1211707748962124
37015969,0.05734213446417148
37013596,0.05856873765019499
37013597,0.058703734216424504
36997691,0.02218651741928256
36997692,0.014912374385557982
36997693,0.02139167828495603
36997694,0.01678791542524538
36997695,0.023363231068811295
36997696,0.015307037309153775
36997697,0.018895570039028874
36997698,0.02098581015897176
36997699,0.02070007149441981
37015642,0.07533118220199013
37015643,0.07530242416236782
37015644,0.09140220467550522
37015645,0.07537085006420453
37015646,0.07527435687416677
37015647,0.09179586755320228
36973483,0.04002084986292394
36973484,0.03559162758636868
36973485,0.03555728069633718
36973486,0.06473440358828575
36973487,0.0644117069596649
36973488,0.035584033693241875
36973489,0.040116413783081034
36973490,0.03982193101578065
37015757,0.26333088772956165
37015758,0.2980547990041524
37015759,0.2676927824428039
37015760,0.263254553333236
37015761,0.2249960203194549
37015762,0.06746091678634403
37015763,0.06747995071554318
37015764,0.2980838221953066
36969776,1.2791621246654932e-05
36969777,0.09742716919841395
36969778,0.06128674631527686
36969779,0.05064405377145667
37017102,1.9577632189713843e-09
36990994,0.03322734980920201
36990995,0.0060342899836130365
36990996,0.006024146750795359
36990997,0.03313125557356472
36990998,0.0060524377274260065
36990999,0.005820434721733343
36999086,0.03123870324998829
36999087,0.05864794543473238
36999088,0.051415944752653354
36981805,0.0084050592235191
36981806,0.019868100564006362
36981807,0.008302145579245315
36981808,0.11155502200286053
36981809,0.005941084667640103
36981810,0.02505424672537022
36981811,0.005959891575375174
36981812,0.02505504211159382
36975682,0.04644981844053878
36975683,0.04762461204946211
36975684,0.07100626891921195
36975685,0.07101776008127159
36985200,0.05340020508936082
36985201,0.02134900638515443
36985202,0.048375620588941966
36985203,0.02383202246468777
36985204,0.021853695155554635
36985205,0.06084980709263436
36985206,0.05326325946478657
36985207,0.05347110617277638
36986948,0.08486867520034516
36986949,0.052936713082998174
36986950,0.0281012834007244
36986951,0.028701521880608243
36994259,0.06430302473953368
36994260,0.07754374470484522
36994261,0.06502393197754422
36994262,0.0768568461168274
36994263,0.08190335006479399
36994264,0.08194199983136409
36994265,0.06939979076110271
36994266,0.086265690566458
36972327,0.031797280942143534
36972328,0.048525460024865213
36972329,0.05822861051377933
36972330,0.03271760580381985
37016977,0.025190881205757323
37016978,0.02472993506682991
37009038,0.03769293791503482
37009039,0.03703923092543334
37009040,0.03770878417303453
37009041,0.03703839259104794
37009042,0.030056716695975372
37009043,0.037081803086805726
37009044,0.03704390727017389
37009045,0.030187816055085026
36973273,0.00941124966945413
36973274,0.018437420972863505
36973275,0.011797792876058078
37013627,0.08047240082050346
37013628,0.22610118494632056
37013629,0.22598638510093286
37013630,0.08058719710012632
37013631,0.080512760542477
37013632,0.3441752503795166
37013633,0.3441633007837434
37013634,0.028055508030309494
37006609,0.035013615432523966
37006610,0.03512757315801568
37016238,0.01819670658030571
37016239,0.018126063444536912
36999389,0.0020387408739054
36999390,2.12219790115184e-09
37007954,0.23753283032561587
37007955,0.05093711303112249
37007957,0.004676021195449963
37007959,0.1171140833070537
37007962,0.051785005551087976
37007963,0.02155412987949837
37006751,0.16435618680260725
37006752,0.09936379475525509
37006753,0.055036381101915936
37006754,0.12289868728792007
37006755,0.30542313408309985
37006756,0.1640180332874169
37006757,0.29786507026485864
37006758,0.29779463582243876
37006759,0.05453906258804448
37006760,0.16401927225876037
36969853,0.11401256820653503
36969854,0.10685040845299258
36969855,0.1319154057514807
36969856,0.11167503561808256
36969857,0.11467410609833409
36969858,0.20127095384638913
36969859,0.12395008431587122
36969860,0.11182040289482527
37012297,0.07352071069803773
37012298,0.03738090124353721
37012299,0.030800390790817044
37012300,0.07351720965242248
37012301,0.02847664559144639
37012302,0.03818774387892448
37012303,0.07356525815222048
37012304,0.028067298088516247
37012305,0.07352637099098354
37012306,0.07353069995496467
36992818,0.04876096062883195
36992819,0.04888114231155849
36992820,0.05933574268911492
36992821,0.061824894764719446
36992822,0.05984514474294783
36992823,0.0649549129137344
36992824,0.05388569932815131
36992825,0.05582491623299262
36992826,0.06321860434340305
36974893,0.02641224001018225
36974894,0.03932309734498738
36974895,0.04250017585254402
37016092,0.08357630087433904
37016093,0.03076800941617698
37016094,0.05488548147211043
36974924,0.16605652178880637
36974925,0.004359174354754107
36974926,0.00021798790917957226
36974927,0.00021660963976076502
37009021,0.12479776450051679
37009022,0.12461356370153978
37009023,0.1231382200402058
37009024,0.17430497174871648
37009025,0.17430890177472153
37009026,0.1743078118888838
37009027,0.12585910425755265
37012638,0.024627883301116593
37012639,0.034592385873696015
37012640,0.02098083148182896
37012641,0.020970625808546285
37012642,0.03454577102815221
37012643,0.018412597871763255
37012644,0.018167801717105282
36974157,0.0007104467749116107
36974158,0.0008262346378050821
37010949,0.047118542515575575
37010950,0.045196354383979245
37010951,0.04525447905025295
37010952,0.046335240220185946
37010953,0.010110158765263276
37010954,0.04511432186371962
37010955,0.010061073186095018
37016161,0.014623702835398001
36985554,0.07287854347049226
36985555,0.02257864567189724
36985556,0.04265762206543624
36985557,0.016932889934110774
36985558,0.017228160117805667
36985559,0.053019668283373074
36985560,0.030132811458801523
36985561,0.023108154818736737
36985562,0.053778529768273096
36985563,0.04249143294923564
36970344,0.06573161033350854
36970345,0.06337059300262475
36970346,0.07630447197377914
36970347,0.058396896632235795
36970348,0.04742729101549868
36970349,0.058382386586152774
36970350,0.05559641016406027
36970351,0.04983054653396676
36970352,0.055340490029396124
36998887,0.07041156611673653
